loss,val_loss,physics_loss,val_physics_loss,train,val,physics,val_physics,train_data,val_mse,phys,train_total,val_raw,train_phys
0.4979431384856358,0.5990210304304197,0.2442597393265556,0.30359875083458254,0.5037480403726818,0.6105295880052064,0.2589696766175294,0.30212979889523467,0.4940088519997118,0.6007007333831084,0.24611718453051284,0.752860747702527,0.6460267192982925,0.242367751440175
0.4998377038658237,0.6034811039740218,0.25002175803194854,0.3019918195583006,0.4955170300679898,0.592410355732024,0.2454023111239112,0.2930569764908551,0.49399810640673536,0.5928118876673442,0.2513855307470133,0.73585589734677,0.6529724683083997,0.25744936454759243
0.49828283452456235,0.5942766601473864,0.25132240441808795,0.29571235575009375,0.4880800691595271,0.5875618185562135,0.2525906098301327,0.3032847616812531,0.4927214454188635,0.5918443743990817,0.23585700193334014,0.7431712465224498,0.643902321753758,0.2522334773633656
0.4993325075937238,0.5992770122958456,0.253136224691224,0.292573229988836,0.49321655254836844,0.5896212771578927,0.23993547862260714,0.290167397888321,0.4901583263969637,0.5950779612821046,0.2537204636906029,0.7497778041970032,0.643398739709638,0.24418551946856926
0.48847676827950237,0.5870421954701642,0.2469511367211917,0.2973981568940775,0.4964831966625764,0.5880021281478562,0.25425858058971507,0.2946555769673557,0.4931315421803362,0.5831994028535568,0.23563438797187844,0.727238768637987,0.636706015196983,0.24308497023409648
0.4808110723990573,0.5796790033264063,0.25002094063387625,0.293120425859867,0.49018536927021183,0.5774190112222457,0.24521739086019861,0.29315774329799466,0.4851339350374503,0.5859747989003233,0.23691549866123707,0.7347062064900098,0.6310478254836527,0.2381775140082604
0.4925546949594248,0.5746988570487257,0.2394799263081938,0.2832020095052004,0.48699320197770923,0.577999830941256,0.23766196780865928,0.2927535441604296,0.47853959772907434,0.5798535728057613,0.24371324093300145,0.7208907433124019,0.6367239482093449,0.2395073616663097
0.47667439005508055,0.5762935410372314,0.24088873541928107,0.29939756731325984,0.4803072270261182,0.5798784939090044,0.2333827920661798,0.294675852778175,0.4658053271922706,0.5857832906107688,0.24452051382955428,0.7215496154975395,0.630541383270307,0.23653861381595973
0.48071488351352554,0.5689108310258054,0.23901487519259593,0.2819677328312852,0.47728682884323637,0.5773057853179174,0.2417193507679231,0.2877013903428553,0.48531488581695603,0.5809313412921268,0.24243010457277483,0.7263410198423321,0.6273229563141025,0.24388141200673658
0.4842015678155551,0.5764898844873346,0.2348625091033209,0.2931009741771088,0.47827361481030356,0.5718660533531837,0.24114073397164304,0.29402330395377047,0.46786249313954786,0.5692420792171383,0.2342349275310548,0.7185574307827356,0.6170952818250218,0.2432325027982065
