loss,val_loss,physics_loss,val_physics_loss,train,val,physics,val_physics,train_data,val_mse,phys,train_total,val_raw,train_phys
0.5034087465880682,0.5944965347059236,0.2505047384680624,0.3023184077718345,0.49574091066397313,0.6044787342917635,0.24966228767273688,0.29344401138589016,0.5022306285771049,0.6071476791818303,0.255964488548135,0.7465107069534724,0.6494287903258551,0.2540629357516368
0.4930114748599354,0.6005001724412881,0.2470380245055862,0.3021264223839681,0.5003880192172763,0.5937929558829824,0.2505115474166986,0.2957446808417329,0.5057741747882237,0.5897840757329073,0.25251952657707527,0.7451299459754996,0.6573987110535718,0.24611997528771035
0.4996716090260284,0.5852683401110802,0.25087401022600964,0.29302951626002177,0.4895980467850524,0.5958639532596705,0.25195902116791474,0.2933347314451204,0.4912135201426577,0.5964090661681896,0.246843323727128,0.737079836835507,0.6454063695527517,0.24759401510261206
0.5032685290332194,0.5943450290826686,0.242395768942811,0.2999614738983738,0.4959990142449305,0.5851795173732083,0.2451034887016774,0.2915186887576559,0.4922960024386035,0.5920765643854347,0.25486810627214995,0.7405976876084738,0.6408238057057454,0.25064282543833627
0.4848317440633062,0.5904496407100361,0.23931076171988255,0.30155413832146655,0.4836236778109329,0.5897170558869188,0.24831213438097677,0.2950946030104877,0.48861912908110955,0.5863523421120468,0.24002751379373732,0.7357695846535808,0.6368046603075402,0.24788098579400242
0.4838137003867689,0.588763813028823,0.24116751259560013,0.2930642961694491,0.4884142706480478,0.5909719333920909,0.24092646617666139,0.30226760673948594,0.4915569424907749,0.5807045995289856,0.2409984756954128,0.7306154139071431,0.6359330983110301,0.2432384916401007
0.4851248662880906,0.5910915275168132,0.2538329481101238,0.2843990864225587,0.49070194532661543,0.586037354589706,0.24572352845812248,0.3068898992073235,0.47994105479600513,0.5758216981397377,0.249971606424554,0.7271679473654816,0.628849748346118,0.24240830129555788
0.48274690766632083,0.5774474657712846,0.23677026353905425,0.284303142740583,0.4836376966637909,0.5767209345867642,0.23937327913275108,0.283243132355747,0.4826166468503229,0.5819837733689859,0.24479777150328166,0.7256215232474801,0.6317723462795679,0.2398089704154453
0.48192407549173183,0.5822279199953615,0.23722933189479606,0.2790035277378514,0.47468088609763176,0.5791206526595345,0.2366046512278437,0.29522747274890887,0.48405189587465103,0.5677892600872182,0.24414932485043062,0.7158261136253554,0.6157956897212324,0.24034580775044867
0.4716270572749099,0.5701975388681746,0.24808582809135762,0.2852443951271951,0.48182638293802676,0.5741061151927899,0.24019198116340532,0.29407691384446993,0.47981137355325165,0.5708327766255776,0.23739735885733626,0.7122688693799779,0.6194011996921401,0.24113557993753934
0.47629463559421836,0.5753121092488899,0.23017900260980845,0.28706822703464113,0.48001142654689566,0.569829414011928,0.23187269744427833,0.2790976634394954,0.476636625401061,0.5680502372943681,0.24588916345768744,0.7110473234626864,0.6076986003685526,0.23054354101318766
0.47744451986802044,0.5697858843756803,0.24257311273856572,0.28287957174197764,0.4672417048169367,0.5657821906506655,0.23604483537933255,0.28686478022380835,0.46452927184117443,0.5706535611112846,0.23440606798639044,0.7079535115123246,0.6193722962198819,0.2393523462691003
0.47172408347828576,0.5630673247262759,0.22908310707531304,0.2725207579639105,0.4686605741114456,0.5583346341262669,0.22967537761142942,0.28849996299022435,0.47596052679778905,0.5655575967005393,0.2400787298310623,0.7076097997456857,0.6144155025980128,0.2320518564653443
0.466066358275097,0.5548095073029936,0.23301866886155656,0.27631892880004144,0.4643908892390127,0.5607813958844808,0.24038732131696774,0.2807014845933393,0.46608116185514814,0.5614352233718786,0.2294673349641397,0.6964057503122508,0.6056622982779465,0.22808408957579662
0.4637052387859814,0.5464186552442528,0.2347858123402744,0.2810352078878992,0.4659786286224324,0.5551514975092989,0.22502741025168396,0.27738805616295914,0.4589505562625746,0.5640277829973713,0.2399243767007506,0.6922938240822923,0.597861770268785,0.23324328955539236
0.46771835322017974,0.5646999542492142,0.22479118893787772,0.2907878207761888,0.46594278297688,0.5545590896620717,0.2322450230606299,0.26569964740497687,0.46398564258291963,0.5513665981080268,0.23637427568878716,0.6977326232910498,0.6044022105438197,0.22657283114607285
0.4717350227263186,0.5517467022383259,0.22754334858099165,0.27820065975324054,0.46331414280724975,0.5518828006003688,0.2384860788084685,0.27767613256720436,0.4626252003306934,0.5526648638368642,0.2245286222894756,0.6896729247204385,0.5953331613206588,0.2281675349446289
0.45691277285600146,0.5529775526549746,0.2209826636391666,0.2717294130004209,0.4580739115791733,0.5556045154211107,0.2229055794867979,0.2766308322945921,0.46624789784768483,0.5485825460403964,0.22430347012201537,0.6824222976114491,0.5925573370135616,0.23167308798063613
0.4479020399137426,0.5446448671923293,0.2268321854321369,0.271986106818624,0.4571606364360379,0.5440694340607073,0.23122976785001526,0.2720860630909451,0.44758994676695163,0.5506156712012084,0.22489120842286026,0.6877768508779538,0.5939230152752981,0.22073534429232702
0.45289733701528173,0.5503037984866409,0.2292020844905517,0.26665512277240283,0.4524858266181767,0.5422474487609527,0.22338944585534712,0.2680916609230705,0.4586306472147461,0.5535404884812936,0.2351174353757111,0.6865450099696973,0.5902378892201088,0.2262107912011652
0.4530423749173823,0.5434597006905032,0.2271082096134437,0.2665996259365544,0.4475996616169851,0.5408306628684076,0.2229931707598937,0.26725299648731315,0.4535217946973444,0.5371844314231982,0.22180462182221056,0.6789613943755634,0.5930114242173778,0.22134313528378985
0.4462952680754199,0.5399725525196865,0.222903351520481,0.27108020473380584,0.44558703650357406,0.5352766494993296,0.22500989030799073,0.2644648975378138,0.44518790619898513,0.5286547282528207,0.2303450018527612,0.673400382187272,0.5954430245291378,0.23183381328910102
0.45016627021369354,0.5402312492664983,0.21706856044407885,0.2665127976804782,0.4489894018944332,0.5310021086655347,0.22320555742575338,0.2631047644965389,0.45061871940805304,0.5369027022576635,0.22557064735036925,0.6643181603190061,0.5846413646594217,0.2279647703528712
0.4500731938133215,0.5378265596367718,0.22625494265711846,0.27082346417522374,0.44067600538562657,0.528496304113885,0.22031965843125162,0.2689228981888446,0.4467788860511066,0.5347800718202449,0.21818802576030416,0.6680799483306877,0.5821239175574984,0.22099448295719595
0.440682453636801,0.5295273599300566,0.2140397715888505,0.2673563015428723,0.44315351134816316,0.5262292205380331,0.20909872489329828,0.25184106757377944,0.4410260087098908,0.519638501756716,0.21297118074206628,0.6692950342661418,0.5651525383426425,0.217947035707792
0.43579459345431143,0.5260338058331101,0.2221541492736348,0.2596797667073813,0.4469125220469995,0.5350973005232148,0.22295215828933065,0.2667458898394751,0.4388026005045613,0.5257977481290266,0.21949629647331317,0.6599755970365645,0.5714890200055704,0.22482536492695607
0.4347702108200726,0.5189024178810555,0.21759173091555678,0.2524622768474487,0.438471506298793,0.5113414617805287,0.22226263181472083,0.26497391994830666,0.4362959594846668,0.5267904995054081,0.20979028906879849,0.6593743758054167,0.5659025645046593,0.22256125381006683
0.4228532410639424,0.5249271986158325,0.21701195609247376,0.26791976329517214,0.4340253630823571,0.5267920150269833,0.21663351073675743,0.26476020505290265,0.4439829358702991,0.5160901722038355,0.21343283380480466,0.6623004079828891,0.5608882792483117,0.22283890366618875
