loss,val_loss,physics_loss,val_physics_loss,train,val,physics,val_physics,train_data,val_mse,phys,train_total,val_raw,train_phys
0.501907443381831,0.6051532680861552,0.23591732514662767,0.2954423635573418,0.49952284852326717,0.594260946034711,0.25803698836801015,0.29603399018733495,0.5014310882769751,0.602968968606934,0.25289639386510426,0.7529646475944106,0.6483091195967418,0.24114001191410633
0.4998122454400503,0.6024782276793296,0.2446789515648333,0.2918621622354537,0.4995759005301232,0.5985991425158131,0.24603795302587864,0.2981851082717346,0.49152230065421504,0.5989716072281169,0.2471232930222165,0.7450330708437986,0.6386451620468587,0.24497013029920034
0.49469016117819997,0.5900834401456396,0.2541332654730509,0.29382155290971385,0.4904909441038365,0.5975139247580253,0.2550225531684855,0.29240181173947777,0.49964585303868586,0.5957565749476545,0.24147567691454505,0.7418394093070197,0.6439572649922009,0.24749135802125424
0.49600106737722843,0.5871510337678127,0.24818937183214393,0.29565671978858626,0.4937685461871051,0.5891928674261416,0.24575702068119198,0.29652906967945614,0.4886757041461865,0.5912303406208747,0.2384379373343743,0.7383810253813169,0.6356175891483409,0.252331185039208
0.49079717220723124,0.5864806135812553,0.25310057962486965,0.2902485707612057,0.48806441656473765,0.5879736059044782,0.24959670231337822,0.2956586077830929,0.4891585236464468,0.5840077189928033,0.23890402650708628,0.7231891264250323,0.6372319656355068,0.2410163520319034
0.48793499112298394,0.5842033194931475,0.2464813051346908,0.28798000672844326,0.4951078043585302,0.5838797653232555,0.24076325408256738,0.2830749235994586,0.48250424653073176,0.5841031572281691,0.23900113504954407,0.7266505051236555,0.6276670001150193,0.242238549867975
0.4801938720112296,0.5791722765439827,0.2510392154746768,0.2904938532793009,0.48723641770414405,0.5832324534745951,0.2451782212921285,0.2894972052062766,0.47996633588355225,0.578173909333128,0.24024436038963093,0.7242111206656153,0.6254046960982205,0.23650314543739642
0.4799555312413408,0.5755905781344849,0.24202417963197642,0.28127485096113636,0.4874431151493534,0.5888063989303594,0.23880868565316124,0.297466313847474,0.4794225929204995,0.583271245540305,0.2447744608257931,0.7264579532416817,0.6290991613220103,0.24400094655114743
0.4769971898940868,0.575220217157945,0.24077283214967857,0.2946584113262312,0.4827827910117071,0.5715539333445113,0.2433077229111891,0.28639624373187433,0.487669341963202,0.5767587018992542,0.236511617591211,0.7179342328582655,0.6240172903437693,0.2496971608337079
0.47362926383653625,0.5712678267662236,0.23405747196290588,0.27886684589940897,0.47474905451412114,0.5820304339608674,0.23984689154600305,0.2867895619962009,0.47863036376265744,0.571749719624833,0.23713809859108367,0.7214341556963154,0.6192355048264054,0.23658636004206776
0.4706132454565714,0.5647493000972943,0.2391273264359271,0.28286796930151803,0.4748866380948214,0.5683877028800465,0.2347134445081247,0.2808925870963155,0.47360554028946433,0.574523601198696,0.25136387936182353,0.7133120233276525,0.6156660535801116,0.23582760446178505
0.4677396132497322,0.5681665286887042,0.23694764289663237,0.2790010634450281,0.46996368992735854,0.5723443279347968,0.22808001172801273,0.2862636293588363,0.47386057555918976,0.5672697920098357,0.23925025947249776,0.7157360928654702,0.6186985105933139,0.2361541999041487
