epoch,train,val,train_data,val_mse,phys,train_total,val_raw,train_phys
0,0.993716950062094,1.025378995482096,0.9866838058330054,1.0204044904361835,0.1,1.0,1.0,0.1
1,0.9471008455035024,0.9494031533816549,0.9516307670238608,0.9522639597581473,0.09411939401248326,0.950749126896934,0.9604013198123578,0.09411939401248326
2,0.9030687924791031,0.8517630150837313,0.8928947885134325,0.901375214939922,0.08858460329277068,0.9039239022952824,0.9223706950973188,0.08858460329277068
3,0.838804473807797,0.8747973100859456,0.8534693620067011,0.8949703688210062,0.08337529180751807,0.8594048608885093,0.8858460329277068,0.08337529180751807
4,0.8267809524347893,0.8161986546554064,0.8203347620176248,0.8758963990530447,0.07847231940537559,0.8170784211407314,0.850767699174311,0.07847231940537559
5,0.7885382089858812,0.8505163167748241,0.7689676001794445,0.7667807615362887,0.07385767149187981,0.7768365955058757,0.8170784211407313,0.07385767149187981
6,0.7428153880751278,0.7802931029837008,0.7251607635618178,0.7913722412482574,0.06951439283988788,0.7385767149187981,0.7847231940537559,0.06951439283988788
7,0.708720944875773,0.7646458621409509,0.7126761238902415,0.7242148031080413,0.06542652529235952,0.7022011668554531,0.7536491912565961,0.06542652529235952
8,0.6452052269696011,0.7197394466988157,0.6668420904583583,0.7028934880106988,0.06157904912859287,0.6676171462938303,0.7238056779583509,0.06157904912859287
9,0.63426928782329,0.6892405125104162,0.6383686088944855,0.721437862167898,0.05795782787848095,0.6347364189402819,0.6951439283988787,0.05795782787848095
10,0.6058465322324794,0.6642684107978526,0.6042642529779937,0.6602152205574789,0.05454955638202435,0.6034750961171595,0.6676171462938303,0.05454955638202435
11,0.5754758149262457,0.6523866502584185,0.5755335470050763,0.6415005153883666,0.0513417119032592,0.5737534207374327,0.6411803884299546,0.0513417119032592
12,0.5555602814646785,0.6056573258612473,0.5422921026336227,0.6309749452676977,0.048322508118982546,0.5454955638202434,0.6157904912859287,0.048322508118982546
13,0.5199169267056113,0.6016939611032313,0.5103727970118088,0.57160414078349,0.0454808518132194,0.5186294310282473,0.591406000558906,0.0454808518132194
14,0.49107835533549266,0.5855438552405025,0.5014584530239918,0.5545177339735474,0.042806302118317596,0.4930864787331598,0.5679871034817213,0.042806302118317596
15,0.45357360163158206,0.5464475665241867,0.4608419481776173,0.5515843683907877,0.040289032152913296,0.4688015391402353,0.5454955638202434,0.040289032152913296
16,0.44169035383962774,0.5263915125223059,0.4403063700402293,0.5109722947867087,0.037919792915816534,0.44571265402551763,0.5238946594447481,0.037919792915816534
17,0.4190656328956547,0.5173742347827092,0.42170198958094496,0.4872168442418456,0.03568987930315508,0.4237609166616761,0.5031491223733818,0.03568987930315508
18,0.39911928611319614,0.5232071246773946,0.41513090520578366,0.49305489172629136,0.033591098123916245,0.402890321529133,0.48322508118982543,0.033591098123916245
19,0.3808803041532099,0.46274951736501735,0.383087950271365,0.4149334088148826,0.0316157379963686,0.38304762142904825,0.46409000574114206,0.0316157379963686
20,0.3585073178802969,0.4395785160370957,0.35729108847506663,0.4211968269107683,0.029756541014756534,0.3641821916336149,0.4457126540255176,0.029756541014756534
21,0.3349156623832909,0.4441076150453396,0.32690605754605573,0.4366232575202856,0.02800667608216489,0.34624590072707134,0.4280630211831759,0.02800667608216489
