loss,val_loss,physics_loss,val_physics_loss,train,val,physics,val_physics,train_data,val_mse,phys,train_total,val_raw,train_phys
0.49869808841997226,0.6050558366704849,0.2480826215561197,0.3018798270448463,0.4975427856090955,0.5987202480871288,0.2506000799518274,0.31178868115886554,0.5015823637189822,0.6110717829883849,0.25915533290541803,0.7401460996918464,0.6421673400207747,0.24967360562202298
0.49221093379172176,0.5958690333720333,0.2443414154027916,0.30052311620621597,0.49919085910545113,0.6021349331836628,0.24646363017675946,0.31050654534934335,0.5011291077855207,0.5971567341965309,0.2458095656141995,0.7509598603740845,0.6537906406689614,0.2563447756589479
0.49489855606799604,0.6032297918454275,0.25107577097947803,0.2990886111023551,0.48553241576909795,0.6046223207245779,0.2489811825919879,0.28284290931490835,0.4989203861473345,0.5963913051339113,0.25105360529116727,0.7418893371392877,0.6326334735985257,0.25270567719231185
0.4886749450738102,0.5783793090799139,0.24808750148717165,0.3006825996892751,0.4866288575915103,0.584304928244295,0.24461063548120324,0.29815694780864416,0.49904533286394953,0.596990918122923,0.2431349507727964,0.7459832555761737,0.6426952325744781,0.2449142505374981
0.4986202888034961,0.5919290350817928,0.2513434345562905,0.3032803805136373,0.49334082629046794,0.5916913013612701,0.2512943026855237,0.28923717563488954,0.49142495382542595,0.5894129620057557,0.24060755419934993,0.7313073043379766,0.6357975567113326,0.24263471071695417
0.4856293252074138,0.5833846039025433,0.24076929077538678,0.2975477833782907,0.4879444369319146,0.5790881385088539,0.2570498791523138,0.3029168864162963,0.4910556358267741,0.585326596382226,0.24765941759586307,0.7252766960346697,0.6398441066313683,0.24365544119805754
0.4836039656440987,0.5815970807221894,0.24579607787879687,0.28300459164318087,0.48350517250580516,0.5775255083658835,0.24557330245653694,0.28328324808165006,0.4866486300243828,0.5805920770069843,0.23589043854061584,0.72386930226806,0.6321977058919539,0.23876298269263352
0.48007643209103684,0.5799404700618129,0.24074684079156483,0.28188967868802645,0.4795060207964977,0.5814683330248084,0.2439063968137193,0.287166200802891,0.48563919543018114,0.5784324654015929,0.2495607263758459,0.7262456872757451,0.6286688900446236,0.23309706039851
0.4787798850127673,0.5730919929310427,0.23486146914952724,0.27972964781032533,0.48081496033640453,0.5798539826308927,0.2404732267922836,0.2811283134914663,0.46859556860243956,0.575208906007197,0.24457929997997785,0.7304276858616445,0.6240801019729986,0.23745656333248324
0.47891426336387466,0.5717354253665167,0.23530167892807632,0.28742463451585953,0.4750916244564578,0.5738544539069631,0.23448030049621502,0.29282975104204584,0.4779696925472807,0.5734007221345667,0.23288066661975082,0.7180204857064837,0.6261921774736052,0.2423623619456058
0.4723231019041156,0.5733190084781119,0.23442662974184603,0.28736350533383304,0.4782636485013001,0.5635331807528037,0.2398955339429342,0.28380429972161453,0.477302367424658,0.5667533043337944,0.24655177104056042,0.7115917515448937,0.6130525253374983,0.23684864153907706
0.47245992842741286,0.5678070999019351,0.23886603745606363,0.28403594805422355,0.4703353820655241,0.5563988540394931,0.2335419676111501,0.28123069470591916,0.4791159290093855,0.5703047504566139,0.245181130472811,0.7084923177126485,0.6217744186419581,0.23551600452974594
0.4702283545527794,0.5588720087750523,0.24630638047781864,0.27503335465537987,0.47502718802473,0.5557491110800679,0.22432972497484527,0.28668656352293204,0.46694874686369153,0.5613641566200422,0.2375786565076655,0.7099020337885479,0.6058245233160243,0.24388358075142674
0.4739848003349099,0.556286089296172,0.24426020129402656,0.27894492005634447,0.4589492648317955,0.5663727064342028,0.23530709870853905,0.2782918975439996,0.470817801100587,0.5634555237766271,0.22823022717886068,0.6919882325688052,0.6172568953607754,0.22867553352823347
0.4680068066074162,0.5605482105161326,0.23278046713035164,0.2805120567568681,0.46826146807855196,0.5631155694902148,0.22522087614456357,0.27634085140269626,0.46665751622247353,0.5539673718150306,0.23556672439443924,0.6917267211951937,0.6002561285363742,0.22705392692757562
0.4526215010353711,0.5490973489682556,0.23571003093927503,0.2736326450315128,0.45630592373499734,0.5598232793854268,0.233755718886766,0.27966705182750384,0.46647596293705007,0.5600488496543115,0.242912167836828,0.6901798883398184,0.6006513525267,0.2289657537835487
0.45160109428116507,0.5506602093936257,0.22882684254216487,0.2729259113763801,0.4668933299113492,0.5436028777642947,0.2407762630600703,0.2787095367729475,0.4537966650475178,0.5570612340748592,0.2271914185652697,0.6834690718811762,0.5997776913610197,0.23123855873300814
0.4565811169566367,0.5498933255625168,0.23153194080449072,0.27405284578635536,0.45691314519987214,0.5521071078664641,0.22255416543102374,0.28363854818927975,0.45400048860305786,0.5455390454179915,0.22785189060656152,0.6947190151599482,0.5953533126225483,0.2299770866992162
0.4523684800354996,0.5351964023188938,0.22651995134192598,0.2760830344573536,0.4579972904004514,0.5472837857273989,0.22528798517160387,0.27818281174711385,0.45368146776091484,0.5442866166457593,0.23329978388901923,0.6903425636537426,0.5841019915719478,0.21832131665082133
0.4590371541459398,0.5363859011755302,0.22619400706345405,0.27030133458789163,0.4455674666928014,0.5420954007043102,0.22411596961388375,0.2711935285460725,0.44778699120794296,0.5476252678639576,0.22077331278074655,0.6725975208441829,0.5926497310742005,0.22911605086791445
0.4495323751735756,0.547846282193737,0.2187253113864688,0.26832363278998966,0.45509794772743956,0.5401415427680023,0.2245712909789597,0.27035042888726113,0.4466928049453774,0.5496881046397354,0.22212964505143246,0.6767828973290544,0.5851361853816914,0.23108317909833426
0.447623771957931,0.5501738885099359,0.21765385745031926,0.26953772012613003,0.4431585578776847,0.5428179539388165,0.22035485666859922,0.2747713634318131,0.43988276832216167,0.5309208552594177,0.21750759199033923,0.6729846682591213,0.5879227024511345,0.22857817207310732
0.4356778612580261,0.537509974712331,0.22541185877820719,0.26999479860227293,0.4495434839405503,0.5275788531891494,0.22043391307882634,0.2696827926921775,0.4475404254211166,0.547675151686115,0.21530064088914866,0.6734033842721641,0.5782324683789074,0.22380579137389356
0.4389606037033167,0.5361778632156347,0.21844131100708505,0.2588537010659327,0.4419062898410465,0.5181907624744794,0.22355589962746497,0.2662816003896383,0.4484613914359295,0.5236144446432104,0.22465308050469607,0.6683931317923877,0.5731061750789297,0.21534461286498252
0.43899962346710025,0.5243609424165376,0.23061006887685,0.2619062798930188,0.43531829179122294,0.5403136636017983,0.22506987534195436,0.2600531991169201,0.43772186128639057,0.5307389892682225,0.22677363890525126,0.6573797004306199,0.5678097669597092,0.21906256750347086
0.43873070029135025,0.5265853609009614,0.21312828623447833,0.2614509266688964,0.4419073301650533,0.5245605478414335,0.2199936620683735,0.2684140561356444,0.43485410533712804,0.5233616805368514,0.21612381597451252,0.6521489318447734,0.5700211893707287,0.21456121508451834
0.4423853105078991,0.5315818825167543,0.21187161028583557,0.25334369999342143,0.4416978259874439,0.5259095050865792,0.21355017160935522,0.26515705260186834,0.44036854403348086,0.5351066140697354,0.21438784388857265,0.661190960123062,0.5682881853610228,0.2250718750637661
0.42940440191871077,0.5235041424347896,0.21224161446993212,0.25093373285377674,0.4354475981219375,0.5175844500515142,0.21252234973266465,0.26302703681197015,0.42809567825693506,0.5170378885712442,0.20623532933974587,0.6532185837740416,0.5659744300724787,0.2188604949958165
0.43339670625694354,0.5149144989895874,0.20863943373081695,0.25778631922933737,0.43665374323445005,0.5135505404254062,0.21489409289766398,0.27124678402885977,0.43268266425725876,0.5231463866997842,0.21770030502580123,0.6434796182438757,0.5538274505836108,0.21321904838676442
0.434745156366204,0.5148513629622846,0.22127693567799087,0.2669678425557064,0.42491753574362284,0.5135516916484018,0.22481688089078222,0.25114130010532015,0.4272538132811581,0.5112512537700773,0.21664907617463552,0.6450762415706721,0.5534145946142084,0.21073809308081035
0.4243707377653465,0.5029843757314756,0.2079354595031123,0.25833644178828036,0.42381538901756416,0.5122685704129271,0.21279458214589803,0.2624094487370155,0.4286126804187948,0.512103990806219,0.21832211282666522,0.6394662723916233,0.5517220563486294,0.20817037158161264
