loss,val_loss,physics_loss,val_physics_loss,train,val,physics,val_physics,train_data,val_mse,phys,train_total,val_raw,train_phys
0.4920241847255967,0.5994369975789606,0.24476460346123888,0.3045971062238483,0.48610567040782676,0.5927875389358661,0.24442425903797232,0.3028061343122191,0.49582961075602267,0.593023466879576,0.25547330766000154,0.7518529235950282,0.6426150560731271,0.25299442992788324
0.4980039712422808,0.59749355684048,0.24609526629378964,0.2911187517103061,0.4937225069478653,0.5990387780089375,0.24481544654803483,0.30363951232246794,0.4998213355584328,0.5967353076674939,0.25478778387339623,0.7520754138538196,0.6505709881611689,0.24738983190748445
0.5030245444791321,0.6018965927056946,0.24301592950990084,0.29215039602305465,0.4925293824349432,0.5973777416779686,0.25035247634190344,0.2978088342522347,0.49688715074854334,0.5925920261282659,0.2533741854534642,0.7455189454454241,0.6338122667438596,0.2500168738810488
0.49773453192028644,0.5995903361511411,0.24681725086973402,0.2922223187409168,0.48564387044055657,0.5986050735051596,0.2401030710294506,0.29191156751836256,0.491736149392363,0.5878130964503998,0.2433819847330456,0.7389399294244592,0.6410136270007085,0.24961941748065963
0.48233783454160284,0.5894661627200329,0.2430992898255076,0.2969377894727538,0.48370408768403456,0.578172463707161,0.24966581513560235,0.2869174430882662,0.4908885347972338,0.5931653296238713,0.2530245136239191,0.7359898182801421,0.6311205692583807,0.23849678597237617
0.49198278819905866,0.5818159004936359,0.24409700283659536,0.28763875619378315,0.47881103986416196,0.5826266332096591,0.24069941919064364,0.2979055466248298,0.49193976192412536,0.5800943227160048,0.23921583924632253,0.7329421541012783,0.6329182916260986,0.24425256309675744
0.4927217872322593,0.5793055118342649,0.24275093825159752,0.286238318023655,0.48498763464123607,0.579701766801835,0.23573464992973467,0.2925607754845373,0.487033950564859,0.5893611977623654,0.2397299740470588,0.7343104500904182,0.6239115903985409,0.2498925907511108
0.49298789719857405,0.5822191685216073,0.23717668366277841,0.28515276062418066,0.48368362772558876,0.5748430528432916,0.2412160577965432,0.28800170218196686,0.4770738484388531,0.5809606842249969,0.23985786430162284,0.7249847073073464,0.6249085778674066,0.2436153891650091
0.4749282558892334,0.5737899356147805,0.24404524322047233,0.2926921909875469,0.48381426167847785,0.5794080866140277,0.23878089057638355,0.27462317530325997,0.48644271306833314,0.5698647810517578,0.23375794615968987,0.7188857459035294,0.6225470708650442,0.23800945961902006
0.47644720287551406,0.5811637516344321,0.2287989983877377,0.2882022901388664,0.470845210666439,0.5740395799995258,0.23930867497697858,0.28423760130659587,0.47207671841391896,0.5714748778223009,0.2372948520796938,0.7147031754178723,0.6128968736791008,0.24843207051741367
0.4758955886948483,0.5669697252345115,0.23813742045256833,0.28214601499239766,0.48122064284967864,0.5741967259859317,0.23305289802928006,0.28688388053152986,0.4871909786114531,0.5640847502658064,0.23388719537689334,0.7057409097771665,0.6129486311834316,0.23087094306847408
0.47343052476553205,0.5772269558013219,0.24676125371324073,0.2764083204453207,0.47771020962775645,0.5640509702332352,0.23540110151888896,0.2828133728425587,0.47310392679940294,0.5624198347749438,0.23686559015873274,0.7137721840991131,0.6242253772646531,0.24140032765585184
